price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
38995,2013,gmc,sierra 3500hd,excellent,8,diesel,129836,clean,automatic,4wd,full-size,pickup,black,wi
39080,2018,dodge,durango sxt plus,like new,6,gas,7500,clean,automatic,4wd,full-size,SUV,black,wi
39500,2016,cadillac,escalade esv awd,excellent,8,gas,114897,clean,automatic,4wd,full-size,SUV,silver,wi
39500,2016,cadillac,escalade esv awd,excellent,8,gas,114897,clean,automatic,4wd,full-size,SUV,silver,wi
39500,2016,cadillac,escalade esv,excellent,8,gas,114897,clean,automatic,4wd,full-size,SUV,silver,wi
39500,2009,gmc,3500,excellent,8,diesel,16000,clean,automatic,4wd,full-size,pickup,black,wi
39570,2015,ford,f-450,excellent,8,diesel,51486,rebuilt,automatic,4wd,full-size,truck,white,wi
39570,2015,ford,f-450,excellent,8,diesel,51486,rebuilt,automatic,4wd,full-size,truck,white,wi
39895,2017,ram,5500,excellent,6,diesel,59277,rebuilt,automatic,4wd,full-size,truck,white,wi
39895,2017,ram,5500,excellent,6,diesel,59277,rebuilt,automatic,4wd,full-size,truck,white,wi
39900,2019,acura,mdx,like new,6,gas,8300,clean,automatic,4wd,full-size,SUV,blue,wi
39950,2014,ford,f-250,excellent,8,diesel,48007,rebuilt,automatic,4wd,full-size,pickup,green,wi
39990,2016,mitsubishi,fuso fe180,good,4,diesel,33474,clean,automatic,rwd,full-size,truck,white,wi
39990,2006,chevrolet,c5c042,good,8,diesel,59850,clean,automatic,4wd,full-size,truck,red,wi
39995,2017,ram,5500,excellent,6,diesel,59277,rebuilt,automatic,4wd,full-size,truck,white,wi
40000,2016,ford,f150 supercrew cab platinum,excellent,6,gas,67000,clean,automatic,4wd,full-size,pickup,silver,wi
40900,2019,ford,f-150,like new,6,gas,12000,clean,automatic,4wd,full-size,truck,grey,wi
40990,2017,ford,super duty f-650 straight frame,good,8,diesel,75741,clean,automatic,rwd,full-size,truck,white,wi
41990,2015,ford,super duty f-350 drw,good,8,diesel,40241,clean,automatic,4wd,full-size,truck,silver,wi
41990,2015,ford,super duty f-350 drw,good,8,diesel,40241,clean,automatic,4wd,full-size,truck,silver,wi
41995,2018,ram,3500,excellent,6,diesel,113862,clean,automatic,4wd,full-size,pickup,black,wi
42500,2015,gmc,yukon denali,excellent,8,gas,34478,clean,automatic,4wd,full-size,SUV,black,wi
42900,2018,rover,discovery hse,excellent,6,gas,50000,clean,automatic,4wd,full-size,SUV,black,wi
42996,2015,mercedes-benz,sprinter passenger vans,excellent,6,diesel,37724,clean,automatic,rwd,full-size,van,grey,wi
43000,2011,bmw,m3 sedan,excellent,8,gas,58000,clean,manual,rwd,mid-size,sedan,black,wi
43755,2017,gmc,sierra 1500,excellent,8,gas,43589,clean,automatic,4wd,mid-size,truck,silver,wi
44377,2014,ford,e-450,excellent,10,gas,32937,rebuilt,automatic,rwd,full-size,bus,grey,wi
44377,2014,ford,e-450,excellent,10,gas,32937,rebuilt,automatic,rwd,full-size,bus,grey,wi
44381,2014,ford,e-450,excellent,10,gas,32937,rebuilt,automatic,rwd,full-size,bus,grey,wi
44850,2015,ford,f-550,excellent,8,diesel,34838,rebuilt,automatic,4wd,full-size,truck,red,wi
44850,2015,ford,f-550,excellent,8,diesel,34838,rebuilt,automatic,4wd,full-size,truck,red,wi
44950,2008,cadillac,excalade ext,like new,8,gas,22000,clean,automatic,4wd,full-size,truck,black,wi
44995,2016,ram,4500,excellent,8,gas,37992,clean,automatic,rwd,full-size,truck,white,wi
44995,2016,ram,4500,excellent,8,gas,37992,clean,automatic,rwd,full-size,truck,white,wi
44999,2014,ford,f-250 super duty,excellent,8,diesel,63000,clean,automatic,4wd,full-size,truck,red,wi
46900,2016,mercedes-benz,s-class,excellent,8,gas,45532,clean,automatic,4wd,full-size,sedan,white,wi
47995,2019,chevrolet,silverado 3500hd,excellent,8,diesel,147521,clean,automatic,4wd,full-size,pickup,blue,wi
48896,2017,cadillac,escalade esv,excellent,8,gas,36286,clean,automatic,4wd,full-size,SUV,black,wi
48896,2017,cadillac,escalade esv,excellent,8,gas,36286,clean,automatic,4wd,full-size,SUV,black,wi
49675,2017,ram,2500 laramie,excellent,6,diesel,60000,clean,automatic,4wd,full-size,truck,red,wi
49821,2020,chevrolet,4500 lcf gas,new,8,gas,245,clean,automatic,rwd,full-size,truck,white,wi
49990,2014,ford,super duty f-550 drw,good,8,diesel,39253,clean,automatic,4wd,full-size,truck,white,wi
50500,2019,ford,f150 raptor,like new,6,gas,25700,clean,automatic,4wd,full-size,truck,black,wi
50808,2020,chevrolet,tahoe,excellent,8,gas,21962,clean,automatic,4wd,full-size,SUV,black,wi
52000,2015,chevrolet,camaro,excellent,8,gas,12500,lien,manual,rwd,mid-size,coupe,black,wi
52990,2016,ram,5500,good,6,diesel,36285,clean,automatic,4wd,full-size,truck,black,wi
52990,2016,ram,5500,good,6,diesel,36285,clean,automatic,4wd,full-size,truck,black,wi
58250,2018,bmw,750i,good,8,gas,32075,clean,automatic,rwd,full-size,sedan,blue,wi
59980,2018,mercedes-benz,gls,excellent,8,gas,19315,clean,automatic,4wd,full-size,SUV,grey,wi
59999,2018,gmc,sierra,like new,8,diesel,16387,clean,automatic,4wd,full-size,truck,black,wi
60490,2018,mercedes-benz,gls,excellent,8,gas,15428,clean,automatic,4wd,full-size,SUV,blue,wi
61990,2018,mercedes-benz,gls,excellent,8,gas,19315,clean,automatic,4wd,full-size,SUV,grey,wi
64995,2018,chevrolet,silverado 3500hd ltz,excellent,8,diesel,17500,clean,automatic,4wd,full-size,pickup,white,wi
